Date,P&L
2005-10-17 00:00:00,-0.016084700260918794
2005-10-18 00:00:00,-0.045261106382978755
2005-10-19 00:00:00,-0.11410633445079765
2005-10-20 00:00:00,-0.1490042895161755
2005-10-21 00:00:00,-0.11842108658433292
2005-10-24 00:00:00,-0.1250932991079895
2005-10-25 00:00:00,-0.11194867449447443
2005-10-26 00:00:00,-0.11280484251840339
2005-10-27 00:00:00,-0.08909725882994735
2005-10-28 00:00:00,-0.11620550988142286
2005-10-31 00:00:00,-0.12400321971286732
2005-11-02 00:00:00,-0.033630485678598276
2005-11-04 00:00:00,-0.0058357400375758095
2005-11-07 00:00:00,0.00668612608965935
2005-11-08 00:00:00,-0.009121044927380528
2005-11-09 00:00:00,0.04481433982391225
2005-11-10 00:00:00,0.043718114336550595
2005-11-11 00:00:00,0.07259446610662423
2005-11-14 00:00:00,0.05534102817655007
2005-11-16 00:00:00,0.09570658956064615
2005-11-17 00:00:00,0.14019119053602536
2005-11-18 00:00:00,0.06708595387840677
2005-11-21 00:00:00,0.048218029350104885
2005-11-22 00:00:00,0.03819017114628909
2005-11-23 00:00:00,0.008368200836819994
2005-11-24 00:00:00,-0.016748398419143773
2005-11-25 00:00:00,-0.007320000178609121
2005-11-28 00:00:00,-0.023227881829841923
2005-11-29 00:00:00,-0.014634170731707363
2005-11-30 00:00:00,-0.022857167346938767
2005-12-01 00:00:00,-0.023153708582834387
2005-12-02 00:00:00,-0.03654225540275047
2005-12-05 00:00:00,-0.034400024000000085
2005-12-06 00:00:00,-0.04798080652585035
2005-12-07 00:00:00,0.017427369294605866
2005-12-08 00:00:00,0.03406729595458735
2005-12-09 00:00:00,0.08971730217819007
2005-12-12 00:00:00,0.10291105624217445
2005-12-13 00:00:00,0.11551155401431235
2005-12-14 00:00:00,0.14912286088027238
2005-12-15 00:00:00,0.13976296918288456
2005-12-16 00:00:00,0.1843393096955841
2005-12-19 00:00:00,0.18061311965069904
2005-12-20 00:00:00,0.23729524811519753
2005-12-21 00:00:00,0.18597060662268516
2005-12-22 00:00:00,0.14985945720834382
2005-12-23 00:00:00,0.08421050375939854
2005-12-26 00:00:00,0.016356855018587302
2005-12-27 00:00:00,0.05436395091044277
2005-12-28 00:00:00,0.0178116826358774
2005-12-29 00:00:00,0.015417777312680903
2005-12-30 00:00:00,-0.00688705248389232
VaR,-0.1643623577518906
ES,-0.16785629359685356
Min,-0.18945781325301203
